,,كد درس,نام درس,نوع درس,تعداد واحد نظري,تعداد واحد عملي,كد ارائه کلاس درس,نام كلاس درس,زمانبندي تشکيل کلاس,استاد,ساير اساتيد,حداكثر ظرفيت,تعداد ثبت نامي تاکنون,زمان امتحان,مكان برگزاري,مقطع ارائه درس,نوع ارائه,سطح ارائه,دانشجويان مجاز به اخذ کلاس,گروه آموزشی,دانشکده,واحد,استان
,15,7000031531,فیزیک 1,نظري,3,0,403211,,پنج شنبه از 10:45 تا 14:00,نرگس بدري,,40,,1404/04/01 از 09:00 تا 11:00,کشاورزی و منابع طبیعی-کلاس 10 (B),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,16,7000031532,فیزیک 2,نظري,3,0,403256,,يكشنبه از 10:45 تا 14:00,فرزاد هنرمند,,40,,1404/03/28 از 09:00 تا 11:00,کشاورزی و منابع طبیعی-کلاس 10 (B),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,17,7000031532,فیزیک 2,نظري,3,0,403255,,يكشنبه از 07:45 تا 10:45,رسول قنبری شیخ شبانی,,40,,1404/03/28 از 09:00 تا 11:00,کشاورزی و منابع طبیعی-کلاس 10 (B),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,18,7000031531,فیزیک 1,نظري,3,0,403210,,چهارشنبه از 10:45 تا 14:00,راحله محمدزاده,,40,,1404/04/01 از 09:00 تا 11:00,کشاورزی و منابع طبیعی-کلاس 20 (A),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,19,7000031531,فیزیک 1,نظري,3,0,40329,,چهارشنبه از 07:45 تا 10:45,راحله محمدزاده,,40,,1404/04/01 از 09:00 تا 11:00,کشاورزی و منابع طبیعی-کلاس 20 (A),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,20,7000031531,فیزیک 1,نظري,3,0,40328,,يكشنبه از 10:45 تا 14:00,مهسا دانشمندخوراسگانی,,40,,1404/04/01 از 09:00 تا 11:00,کشاورزی و منابع طبیعی-کلاس 20 (B),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,21,7000031531,فیزیک 1,نظري,3,0,40327,,يكشنبه از 07:45 تا 10:45,مهسا دانشمندخوراسگانی,,40,,1404/04/01 از 09:00 تا 11:00,کشاورزی و منابع طبیعی-کلاس 20 (B),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,22,7000031532,فیزیک 2,نظري,3,0,403254,,سه شنبه از 10:45 تا 14:00,راحله محمدزاده,,40,,1404/03/28 از 09:00 تا 11:00,کشاورزی و منابع طبیعی-کلاس 20 (B),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,23,7000031532,فیزیک 2,نظري,3,0,403253,,سه شنبه از 07:45 تا 10:45,راحله محمدزاده,,40,,1404/03/28 از 09:00 تا 11:00,کشاورزی و منابع طبیعی-کلاس 20 (B),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,24,7000031532,فیزیک 2,نظري,3,0,403252,,دوشنبه از 10:45 تا 14:00,نرگس بدري,,40,,1404/03/28 از 09:00 تا 11:00,کشاورزی و منابع طبیعی-کلاس 20 (B),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,25,7000031532,فیزیک 2,نظري,3,0,403251,,شنبه از 07:45 تا 10:45,رسول قنبری شیخ شبانی,,40,,1404/03/28 از 09:00 تا 11:00,کشاورزی و منابع طبیعی-کلاس 20 (A),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,26,5990156372,کارآموزی,كارآموزي,0,2,3115155278,,,محمدرضا ارشادی,,100,,,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,27,5990114704,پروژه,عملي,0,2,3115155277,,,محمدرضا ارشادی,,100,,,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,28,5990147565,محیط‌ های‌ چندرسانه‌ ای‌,نظري_عملي,1,1,3115155276,,,مهشید قربانی,,24,,1404/03/27 از 10:00 تا 12:00,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,29,5990181277,مباحث ویژه در برنامه نویسی,نظري_عملي,1,1,3115155275,,,پروین شیرروحی,,24,,1404/03/25 از 10:00 تا 12:00,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,30,5990181265,برنامه نویسی سخت افزار,نظري_عملي,1,1,3115155274,,,الهام جاویز,,24,,1404/03/21 از 10:00 تا 12:00,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,31,5990156275,کارآفرینی,نظري_عملي,1,1,3115155273,,,فرناز بهشتي زواره,,35,,1404/03/19 از 17:00 تا 19:00,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,32,5990156275,کارآفرینی,نظري_عملي,1,1,3115155272,,,محمد حسین مهاجر ارومیه,,35,,1404/03/19 از 17:00 تا 19:00,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,33,5990106471,اصول و فنون و مذاکره,نظري,2,0,3115155271,,,فرناز بهشتي زواره,,35,,1404/03/29 از 10:00 تا 12:00,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,34,5990106471,اصول و فنون و مذاکره,نظري,2,0,3115155270,,,فرناز بهشتي زواره,,35,,1404/03/29 از 10:00 تا 12:00,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,35,5990108189,امنیت شبکه,نظري,2,0,3115155269,,,عصمت اسلامی,,35,,1404/03/27 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,36,5990108189,امنیت شبکه,نظري,2,0,3115155268,,,عصمت اسلامی,,35,,1404/03/27 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,37,5990111675,برنامه‌نویسی مبتنی بر وب,نظري_عملي,1,1,3115155267,,,فهیمه باطنی,,24,,1404/03/22 از 10:00 تا 12:00,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,38,5990111675,برنامه‌نویسی مبتنی بر وب,نظري_عملي,1,1,3115155266,,,فهیمه باطنی,,24,,1404/03/22 از 10:00 تا 12:00,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,39,5990111675,برنامه‌نویسی مبتنی بر وب,نظري_عملي,1,1,3115155265,,,فهیمه باطنی,,24,,1404/03/22 از 10:00 تا 12:00,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,40,5990111675,برنامه‌نویسی مبتنی بر وب,نظري_عملي,1,1,3115155264,,,فهیمه باطنی,,24,,1404/03/22 از 10:00 تا 12:00,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,41,5990147736,مدار منطقی,نظري,2,0,3115155263,,,محمدرضا ارشادی,,35,,1404/03/21 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,42,5990147736,مدار منطقی,نظري,2,0,3115155262,,,محمدرضا ارشادی,,35,,1404/03/21 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,43,5990171998,تجزیه و تحلیل سیستم ها,نظري,2,0,3115155261,,,الهام جاویز,,35,,1404/03/29 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,44,5990181267,مبانی ساختمان گسسته,نظري,2,0,3115155260,,,مینا رهبری گاوگانی,,35,,1404/03/31 از 10:00 تا 12:00,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,45,5990132559,ساختمان‌داده‌ها,نظري,3,0,3115155259,,,مینا رهبری گاوگانی,,35,,1404/03/28 از 10:00 تا 12:00,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,46,5990101495,آزمایشگاه پایگاه‌ داده‌ها,عملي,0,2,3115155258,,,علیرضا مظاهری تهرانی,,24,,,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,47,5990138014,طراحی وب,نظري_عملي,1,1,3115155257,,,فهیمه باطنی,,24,,1404/03/26 از 10:00 تا 12:00,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,48,5990163541,مهارتهای مسیله یابی و تصمیم گیری,نظري,2,0,3115155256,,,فرناز بهشتي زواره,,35,,1404/03/20 از 15:00 تا 17:00,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,49,5990130423,زبان‌ فنی‌,نظري,2,0,3115155255,,,سپیده معمار منتظرین,,35,,1404/03/25 از 15:00 تا 17:00,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,50,5990103163,آزمایشگاه نرم‌افزارهای گرافیکی,عملي,0,1,3115155254,,,زهرا داودي نيا,,24,,,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,51,5990181259,برنامه نویسی موبایل 1,نظري_عملي,1,1,3115155253,,,مهدی زعفری,,24,,1404/03/19 از 10:00 تا 12:00,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,52,5990114001,پایگاه‌داده‌ها,نظري,2,0,3115155252,,,مهشید قربانی,,35,,1404/03/25 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,53,5990114001,پایگاه‌داده‌ها,نظري,2,0,3115155251,,,مهشید قربانی,,35,,1404/03/25 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,54,5990114001,پایگاه‌داده‌ها,نظري,2,0,3115155250,,,مهشید قربانی,,35,,1404/03/25 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,55,5990114001,پایگاه‌داده‌ها,نظري,2,0,3115155249,,,مهشید قربانی,,35,,1404/03/25 از 08:00 تا 10:00,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,56,5990159901,کارگاه شبکه های کامپیوتری,عملي,0,1,3115155248,,,مينا كدخدايي اليادراني,,24,,,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,57,5990159901,کارگاه شبکه های کامپیوتری,عملي,0,1,3115155247,,,مينا كدخدايي اليادراني,,24,,,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,58,5990159901,کارگاه شبکه های کامپیوتری,عملي,0,1,3115155246,,,مينا كدخدايي اليادراني,,24,,,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,59,5990159901,کارگاه شبکه های کامپیوتری,عملي,0,1,3115155245,,,مينا كدخدايي اليادراني,,24,,,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,60,5990159901,کارگاه شبکه های کامپیوتری,عملي,0,1,3115155244,,,مينا كدخدايي اليادراني,,24,,,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,61,5990159901,کارگاه شبکه های کامپیوتری,عملي,0,1,3115155243,,,مينا كدخدايي اليادراني,,24,,,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,62,5990102228,آزمایشگاه سیستم عامل,عملي,0,1,3115155242,,,مهسا روحاني شهرکي,,24,,,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,63,5990102228,آزمایشگاه سیستم عامل,عملي,0,1,3115155241,,,مهسا روحاني شهرکي,,24,,,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,64,5990102228,آزمایشگاه سیستم عامل,عملي,0,1,3115155240,,,مهسا روحاني شهرکي,,24,,,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,65,5990102228,آزمایشگاه سیستم عامل,عملي,0,1,3115155239,,,مهسا روحاني شهرکي,,24,,,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,66,5990102228,آزمایشگاه سیستم عامل,عملي,0,1,3115155238,,,مهسا روحاني شهرکي,,24,,,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,67,5990102228,آزمایشگاه سیستم عامل,عملي,0,1,3115155237,,,مهسا روحاني شهرکي,,24,,,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,68,5990181258,نرم افزارهای توسعه موبایل,عملي,0,1,3115155236,,,محسن بیگی هرچگانی,,24,,,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,69,5990181258,نرم افزارهای توسعه موبایل,عملي,0,1,3115155235,,,محسن بیگی هرچگانی,,24,,,,کاردانی پیوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
