,,كد درس,نام درس,نوع درس,تعداد واحد نظري,تعداد واحد عملي,كد ارائه کلاس درس,نام كلاس درس,زمانبندي تشکيل کلاس,استاد,ساير اساتيد,حداكثر ظرفيت,تعداد ثبت نامي تاکنون,زمان امتحان,مكان برگزاري,مقطع ارائه درس,نوع ارائه,سطح ارائه,دانشجويان مجاز به اخذ کلاس,گروه آموزشی,دانشکده,واحد,استان
,165,7000031536,ریاضیات گسسته,نظري,3,0,1511010,,پنج شنبه از 07:45 تا 10:15,احمد بیابانی دهکردی,,50,,1404/03/31 از 09:00 تا 11:00,فنی مهندسی-کلاس 413,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,166,4628137064,طراحی الگوریتم‌ها,نظري,3,0,99999264,,دوشنبه از 17:00 تا 19:15,سیدمهرداد مهدوی,,50,,1404/03/29 از 09:00 تا 11:00,فنی مهندسی-کلاس 416,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,167,4628155511,هوش مصنوعی و سیستم های خبره,نظري,3,0,99999263,,دوشنبه از 14:45 تا 17:00,سیدمهرداد مهدوی,,50,,1404/03/18 از 13:00 تا 15:00,فنی مهندسی-کلاس 416,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,168,4628117515,تحلیل‌ و طراحی سیستم ها,نظري,3,0,99999262,,پنج شنبه از 12:30 تا 14:45,مائده شاهي,,50,,1403/11/01 از 08:00 تا 10:00,فنی مهندسی-کلاس 421,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,169,4628164737,مهندسی نرم افزار,نظري,3,0,99999261,,چهارشنبه از 10:00 تا 12:15,آناهیتا دهشید,,50,,1404/03/31 از 11:00 تا 13:00,فنی مهندسی-کلاس 421,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,170,4628145941,مبانی کامپیوتر و برنامه‌سازی,نظري,3,0,99999260,,شنبه از 07:45 تا 10:00,معين كاشي ساز,,50,,1404/03/27 از 15:00 تا 17:00,فنی مهندسی-کلاس 422,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,171,4628160442,کارگاه کامپیوتر,عملي,0,1,99999257,,يكشنبه از 14:45 تا 17:00,,,25,,,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,172,4628160442,کارگاه کامپیوتر,عملي,0,1,99999256,,يكشنبه از 17:00 تا 19:15,,,25,,,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,173,4628160442,کارگاه کامپیوتر,عملي,0,1,99999255,,دوشنبه از 07:45 تا 10:00,,,25,,,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,174,4628160442,کارگاه کامپیوتر,عملي,0,1,99999254,,سه شنبه از 07:45 تا 10:00,,,25,,,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,175,4628160442,کارگاه کامپیوتر,عملي,0,1,99999253,,دوشنبه از 10:00 تا 12:15,,,25,,,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,176,4628160442,کارگاه کامپیوتر,عملي,0,1,99999252,,دوشنبه از 12:30 تا 14:45,,,25,,,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,177,4628160442,کارگاه کامپیوتر,عملي,0,1,99999251,,سه شنبه از 10:00 تا 12:15,,,25,,,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,178,4628160442,کارگاه کامپیوتر,عملي,0,1,99999250,,سه شنبه از 12:30 تا 14:45,,,25,,,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,179,4628160442,کارگاه کامپیوتر,عملي,0,1,99999249,,دوشنبه از 14:45 تا 17:00,,,25,,,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,180,4628160442,کارگاه کامپیوتر,عملي,0,1,99999248,,دوشنبه از 17:00 تا 19:15,,,25,,,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,181,4628160442,کارگاه کامپیوتر,عملي,0,1,99999247,,سه شنبه از 14:45 تا 17:00,,,25,,,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,182,4628160442,کارگاه کامپیوتر,عملي,0,1,99999245,,چهارشنبه از 14:45 تا 17:00,,,25,,,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,183,4628160442,کارگاه کامپیوتر,عملي,0,1,99999244,,چهارشنبه از 17:00 تا 19:15,,,25,,,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,184,4628160442,کارگاه کامپیوتر,عملي,0,1,99999243,,پنج شنبه از 07:45 تا 10:00,,,25,,,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,185,4628160442,کارگاه کامپیوتر,عملي,0,1,99999242,,پنج شنبه از 10:00 تا 12:15,,,25,,,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,186,4628160442,کارگاه کامپیوتر,عملي,0,1,99999241,,سه شنبه از 12:30 تا 14:45,,,25,,,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,187,4628160442,کارگاه کامپیوتر,عملي,0,1,99999240,,دوشنبه از 12:30 تا 14:45,,,25,,,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,188,4628160442,کارگاه کامپیوتر,عملي,0,1,99999239,,دوشنبه از 14:45 تا 17:00,,,25,,,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,189,4628160442,کارگاه کامپیوتر,عملي,0,1,99999238,,دوشنبه از 17:00 تا 19:15,,,25,,,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,190,4628101573,آزمایشگاه اصول طراحی کامپایلر,عملي,0,1,99999237,,يكشنبه از 15:30 تا 17:00,علی سلیمانی مرغملکی,,25,,,سوله آزمایشگاه های برق و کامپیوتر-کارگاه شبکه,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,191,4628101498,آزمایشگاه شبکه ‌های‌ کامپیوتری‌,عملي,0,1,99999236,,دوشنبه از 09:15 تا 10:45,فرناز ایزدی,,25,,,سوله آزمایشگاه های برق و کامپیوتر-کارگاه شبکه,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,192,4628101498,آزمایشگاه شبکه ‌های‌ کامپیوتری‌,عملي,0,1,99999235,,دوشنبه از 07:45 تا 09:15,فرناز ایزدی,,25,,,سوله آزمایشگاه های برق و کامپیوتر-کارگاه شبکه,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,193,4628101498,آزمایشگاه شبکه ‌های‌ کامپیوتری‌,عملي,0,1,99999234,,يكشنبه از 10:45 تا 12:15,لیلا امیری فر,,25,,,سوله آزمایشگاه های برق و کامپیوتر-کارگاه شبکه,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,194,4628101498,آزمایشگاه شبکه ‌های‌ کامپیوتری‌,عملي,0,1,99999233,,يكشنبه از 09:15 تا 10:45,لیلا امیری فر,,25,,,سوله آزمایشگاه های برق و کامپیوتر-کارگاه شبکه,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,195,4628101498,آزمایشگاه شبکه ‌های‌ کامپیوتری‌,عملي,0,1,99999232,,يكشنبه از 07:45 تا 09:15,لیلا امیری فر,,25,,,سوله آزمایشگاه های برق و کامپیوتر-کارگاه شبکه,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,196,4628101485,آزمایشگاه پایگاه داده,عملي,0,1,99999231,,دوشنبه از 17:00 تا 18:30,شهلا موسوی,,25,,,سوله آزمایشگاه های برق و کامپیوتر-کارگاه رایانه (2),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,197,4628101485,آزمایشگاه پایگاه داده,عملي,0,1,99999230,,دوشنبه از 15:30 تا 17:00,شهلا موسوی,,25,,,سوله آزمایشگاه های برق و کامپیوتر-کارگاه رایانه (2),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,198,4628101485,آزمایشگاه پایگاه داده,عملي,0,1,99999229,,دوشنبه از 14:00 تا 15:30,شهلا موسوی,,25,,,سوله آزمایشگاه های برق و کامپیوتر-کارگاه رایانه (2),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,199,4628101485,آزمایشگاه پایگاه داده,عملي,0,1,99999228,,دوشنبه از 12:30 تا 14:00,شهلا موسوی,,25,,,سوله آزمایشگاه های برق و کامپیوتر-کارگاه رایانه (2),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,200,4628102246,آزمایشگاه سیستم‌های عامل,عملي,0,1,99999227,,سه شنبه از 17:00 تا 18:30,شهلا موسوی,,25,,,سوله آزمایشگاه های برق و کامپیوتر-کارگاه رایانه (1),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
