,,كد درس,نام درس,نوع درس,تعداد واحد نظري,تعداد واحد عملي,كد ارائه کلاس درس,نام كلاس درس,زمانبندي تشکيل کلاس,استاد,ساير اساتيد,حداكثر ظرفيت,تعداد ثبت نامي تاکنون,زمان امتحان,مكان برگزاري,مقطع ارائه درس,نوع ارائه,سطح ارائه,دانشجويان مجاز به اخذ کلاس,گروه آموزشی,دانشکده,واحد,استان
,311,4628153620,نظریه زبان‌ها و ماشین‌ها,نظري,3,0,30031258,,سه شنبه از 10:00 تا 12:15,مهدی زعفری,,50,,1404/03/27 از 13:00 تا 15:00,فنی مهندسی-کلاس 422,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,312,4628153620,نظریه زبان‌ها و ماشین‌ها,نظري,3,0,30031257,,سه شنبه از 07:45 تا 10:00,مهدی زعفری,,50,,1404/03/27 از 13:00 تا 15:00,فنی مهندسی-کلاس 422,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,313,4628169362,سیستم های عامل,نظري,3,0,30031256,,دوشنبه از 17:00 تا 19:15,ریحانه خورسند مطلق اصفهانی,,50,,1404/03/22 از 07:00 تا 09:00,فنی مهندسی-کلاس 422,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,314,4628169362,سیستم های عامل,نظري,3,0,30031255,,دوشنبه از 14:45 تا 17:00,ریحانه خورسند مطلق اصفهانی,,50,,1404/03/22 از 07:00 تا 09:00,فنی مهندسی-کلاس 422,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,315,4628137064,طراحی الگوریتم‌ها,نظري,3,0,30031254,,دوشنبه از 12:30 تا 14:45,فاطمه علی دادی شمس آبادی,,50,,1404/03/29 از 09:00 تا 11:00,فنی مهندسی-کلاس 422,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,316,4628132653,ساختمان‌های داده,نظري,3,0,30031253,,دوشنبه از 10:00 تا 12:15,فاطمه علی دادی شمس آبادی,,50,,1403/11/01 از 08:00 تا 10:00,فنی مهندسی-کلاس 422,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,317,4628171999,سیستمهای اطلاعات مدیریت,نظري,3,0,30031252,,دوشنبه از 07:45 تا 10:00,فهیمه السادات محمودی,,50,,1403/11/01 از 08:00 تا 10:00,فنی مهندسی-کلاس 422,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,318,4628135451,شبکه‌های کامپیوتری,نظري,3,0,30031251,,يكشنبه از 17:00 تا 19:15,فرناز ایزدی,,50,,1404/03/19 از 09:00 تا 11:00,فنی مهندسی-کلاس 422,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,319,4628135451,شبکه‌های کامپیوتری,نظري,3,0,30031250,,يكشنبه از 14:45 تا 17:00,فرناز ایزدی,,50,,1404/03/19 از 09:00 تا 11:00,فنی مهندسی-کلاس 422,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,320,4628135451,شبکه‌های کامپیوتری,نظري,3,0,30031249,,يكشنبه از 12:30 تا 14:45,فرناز ایزدی,,50,,1404/03/19 از 09:00 تا 11:00,فنی مهندسی-کلاس 422,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,321,4628132653,ساختمان‌های داده,نظري,3,0,30031248,,يكشنبه از 10:00 تا 12:15,نسرین رسولی,,50,,1403/11/01 از 08:00 تا 10:00,فنی مهندسی-کلاس 422,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,322,4628132653,ساختمان‌های داده,نظري,3,0,30031247,,يكشنبه از 07:45 تا 10:00,نسرین رسولی,,50,,1403/11/01 از 08:00 تا 10:00,فنی مهندسی-کلاس 422,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,323,4628145941,مبانی کامپیوتر و برنامه‌سازی,نظري,3,0,30031246,,شنبه از 17:00 تا 19:15,شهروز مسیح,,50,,1404/03/27 از 15:00 تا 17:00,فنی مهندسی-کلاس 422,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,324,4628111667,برنامه‌سازی پیشرفته,نظري,3,0,30031244,,شنبه از 12:30 تا 14:45,فاطمه علی دادی شمس آبادی,,50,,1403/11/01 از 08:00 تا 10:00,فنی مهندسی-کلاس 422,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,325,4628111667,برنامه‌سازی پیشرفته,نظري,3,0,30031243,,شنبه از 10:00 تا 12:15,فاطمه علی دادی شمس آبادی,,50,,1403/11/01 از 08:00 تا 10:00,فنی مهندسی-کلاس 422,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,326,4628181643,پیاده سازی سیستم پایگاه داده,نظري,3,0,30031242,,پنج شنبه از 10:00 تا 12:15,پروین شیرروحی,,50,,1403/11/01 از 08:00 تا 10:00,فنی مهندسی-کلاس 418,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,327,4628181643,پیاده سازی سیستم پایگاه داده,نظري,3,0,30031241,,پنج شنبه از 07:45 تا 10:00,پروین شیرروحی,,50,,1403/11/01 از 08:00 تا 10:00,فنی مهندسی-کلاس 418,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,328,4628114001,پایگاه‌ داده‌ها,نظري,3,0,30031240,,چهارشنبه از 14:45 تا 17:00,فرزانه کاویانی باغبادرانی,,50,,1403/11/01 از 08:00 تا 10:00,فنی مهندسی-کلاس 418,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,329,4628114001,پایگاه‌ داده‌ها,نظري,3,0,30031239,,چهارشنبه از 12:30 تا 14:45,فرزانه کاویانی باغبادرانی,,50,,1403/11/01 از 08:00 تا 10:00,فنی مهندسی-کلاس 418,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,330,4628132653,ساختمان‌های داده,نظري,3,0,30031238,,چهارشنبه از 10:00 تا 12:15,محدثه همدانیان,,50,,1403/11/01 از 08:00 تا 10:00,فنی مهندسی-کلاس 418,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,331,4628132653,ساختمان‌های داده,نظري,3,0,30031236,,چهارشنبه از 07:45 تا 10:00,محدثه همدانیان,,50,,1403/11/01 از 08:00 تا 10:00,فنی مهندسی-کلاس 418,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,332,4628135451,شبکه‌های کامپیوتری,نظري,3,0,30031235,,سه شنبه از 17:00 تا 19:15,علي اکبر طبيبي,,50,,1404/03/19 از 09:00 تا 11:00,فنی مهندسی-کلاس 418,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,333,4628135451,شبکه‌های کامپیوتری,نظري,3,0,30031234,,سه شنبه از 14:45 تا 17:00,علي اکبر طبيبي,,50,,1404/03/19 از 09:00 تا 11:00,فنی مهندسی-کلاس 418,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,334,7000035094,آشنایی با صنعت کامپیوتر (کاربینی),نظري_عملي,0.50,0.50,30031233,,سه شنبه از 12:30 تا 14:00,فریبا مجیدی,,50,,1403/11/01 از 08:00 تا 10:00,فنی مهندسی-کلاس 418,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,335,7000035094,آشنایی با صنعت کامپیوتر (کاربینی),نظري_عملي,0.50,0.50,30031232,,سه شنبه از 10:45 تا 12:15,فریبا مجیدی,,50,,1403/11/01 از 08:00 تا 10:00,فنی مهندسی-کلاس 418,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,336,7000035094,آشنایی با صنعت کامپیوتر (کاربینی),نظري_عملي,0.50,0.50,30031231,,سه شنبه از 09:15 تا 10:45,فریبا مجیدی,,50,,1403/11/01 از 08:00 تا 10:00,فنی مهندسی-کلاس 418,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,337,7000035094,آشنایی با صنعت کامپیوتر (کاربینی),نظري_عملي,0.50,0.50,30031230,,سه شنبه از 07:45 تا 09:15,فریبا مجیدی,,50,,1403/11/01 از 08:00 تا 10:00,فنی مهندسی-کلاس 418,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,338,4628114001,پایگاه‌ داده‌ها,نظري,3,0,30031229,,دوشنبه از 17:00 تا 19:15,سيروس شياسي,,50,,1403/11/01 از 08:00 تا 10:00,فنی مهندسی-کلاس 418,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,339,4628114001,پایگاه‌ داده‌ها,نظري,3,0,30031228,,دوشنبه از 14:45 تا 17:00,سيروس شياسي,,50,,1403/11/01 از 08:00 تا 10:00,فنی مهندسی-کلاس 418,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,340,4628151527,مهندسی‌ اینترنت‌,نظري,3,0,30031227,,دوشنبه از 12:30 تا 14:45,مرجان محمودی,,50,,1404/03/27 از 09:00 تا 11:00,فنی مهندسی-کلاس 418,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,341,4628151527,مهندسی‌ اینترنت‌,نظري,3,0,30031226,,دوشنبه از 10:00 تا 12:15,مرجان محمودی,,50,,1404/03/27 از 09:00 تا 11:00,فنی مهندسی-کلاس 418,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,342,4628151527,مهندسی‌ اینترنت‌,نظري,3,0,30031224,,دوشنبه از 07:45 تا 10:00,مرجان محمودی,,50,,1404/03/27 از 09:00 تا 11:00,فنی مهندسی-کلاس 418,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,343,7000035094,آشنایی با صنعت کامپیوتر (کاربینی),نظري_عملي,0.50,0.50,30031223,,يكشنبه از 17:00 تا 18:30,فریبا مجیدی,,50,,1403/11/01 از 08:00 تا 10:00,فنی مهندسی-کلاس 418,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,344,4628137064,طراحی الگوریتم‌ها,نظري,3,0,30031219,,يكشنبه از 10:00 تا 12:15,محدثه همدانیان,,50,,1404/03/29 از 09:00 تا 11:00,فنی مهندسی-کلاس 418,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,345,4628137064,طراحی الگوریتم‌ها,نظري,3,0,30031217,,يكشنبه از 07:45 تا 10:00,محدثه همدانیان,,50,,1404/03/29 از 09:00 تا 11:00,فنی مهندسی-کلاس 418,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,346,4628164617,طراحی کامپیوتری سیستمهای دیجیتال,نظري,3,0,30031215,,شنبه از 12:30 تا 14:45,مصطفی صادقی,,50,,1404/03/21 از 15:00 تا 17:00,فنی مهندسی-کلاس 418,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,347,4628164617,طراحی کامپیوتری سیستمهای دیجیتال,نظري,3,0,30031214,,شنبه از 10:00 تا 12:15,مصطفی صادقی,,50,,1404/03/21 از 15:00 تا 17:00,فنی مهندسی-کلاس 418,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,348,4628130407,زبان‌ تخصصی‌,نظري,2,0,30031213,,شنبه از 08:30 تا 10:00,محسن عشوریان,,50,,1403/11/01 از 08:00 تا 10:00,فنی مهندسی-کلاس 418,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,349,4628130407,زبان‌ تخصصی‌,نظري,2,0,30031212,,سه شنبه از 08:30 تا 10:00,محسن عشوریان,,50,,1403/11/01 از 08:00 تا 10:00,فنی مهندسی-کلاس 423,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,350,4628181643,پیاده سازی سیستم پایگاه داده,نظري,3,0,30031211,,پنج شنبه از 12:30 تا 14:45,مرضیه السادات حسینی پزوه,,50,,1403/11/01 از 08:00 تا 10:00,فنی مهندسی-کلاس 423,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,351,4628181643,پیاده سازی سیستم پایگاه داده,نظري,3,0,30031210,,پنج شنبه از 14:45 تا 17:00,مرضیه السادات حسینی پزوه,,50,,1403/11/01 از 08:00 تا 10:00,فنی مهندسی-کلاس 423,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,352,4628117515,تحلیل‌ و طراحی سیستم ها,نظري,3,0,30031209,,پنج شنبه از 07:45 تا 10:00,پیام گوران,,50,,1403/11/01 از 08:00 تا 10:00,فنی مهندسی-کلاس 423,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,353,4628114001,پایگاه‌ داده‌ها,نظري,3,0,30031208,,چهارشنبه از 17:00 تا 19:15,سيروس شياسي,,50,,1403/11/01 از 08:00 تا 10:00,فنی مهندسی-کلاس 423,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,354,4628114001,پایگاه‌ داده‌ها,نظري,3,0,30031207,,چهارشنبه از 14:45 تا 17:00,سيروس شياسي,,50,,1403/11/01 از 08:00 تا 10:00,فنی مهندسی-کلاس 423,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,355,4628117515,تحلیل‌ و طراحی سیستم ها,نظري,3,0,30031196,,چهارشنبه از 12:30 تا 14:45,سامان پژوهش,,50,,1403/11/01 از 08:00 تا 10:00,فنی مهندسی-کلاس 423,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,356,4628111667,برنامه‌سازی پیشرفته,نظري,3,0,30031195,,چهارشنبه از 10:00 تا 12:15,زهرا عسگری ریزی,,50,,1403/11/01 از 08:00 تا 10:00,فنی مهندسی-کلاس 423,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,357,4628135451,شبکه‌های کامپیوتری,نظري,3,0,30031194,,چهارشنبه از 07:45 تا 10:00,زهرا عسگری ریزی,,50,,1404/03/19 از 09:00 تا 11:00,فنی مهندسی-کلاس 423,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,358,4628117515,تحلیل‌ و طراحی سیستم ها,نظري,3,0,30031192,,سه شنبه از 12:30 تا 14:45,پروین شبانیان بروجنی,,50,,1403/11/01 از 08:00 تا 10:00,فنی مهندسی-کلاس 423,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,359,4628117515,تحلیل‌ و طراحی سیستم ها,نظري,3,0,30031191,,سه شنبه از 10:00 تا 12:15,پروین شبانیان بروجنی,,50,,1403/11/01 از 08:00 تا 10:00,فنی مهندسی-کلاس 423,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,360,4628171999,سیستمهای اطلاعات مدیریت,نظري,3,0,30031190,,يكشنبه از 12:30 تا 14:45,سمیه ایزدی,,50,,1403/11/01 از 08:00 تا 10:00,فنی مهندسی-کلاس 423,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
