,,كد درس,نام درس,نوع درس,تعداد واحد نظري,تعداد واحد عملي,كد ارائه کلاس درس,نام كلاس درس,زمانبندي تشکيل کلاس,استاد,ساير اساتيد,حداكثر ظرفيت,تعداد ثبت نامي تاکنون,زمان امتحان,مكان برگزاري,مقطع ارائه درس,نوع ارائه,سطح ارائه,دانشجويان مجاز به اخذ کلاس,گروه آموزشی,دانشکده,واحد,استان
,211,7000031553,کارگاه کامپیوتر,عملي,0,1,99999215,,دوشنبه از 17:00 تا 19:15,زهره فتوحی,,25,,,سوله آزمایشگاه های برق و کامپیوتر-کارگاه رایانه (1),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,212,7000031553,کارگاه کامپیوتر,عملي,0,1,99999214,,دوشنبه از 14:45 تا 17:00,زهره فتوحی,,25,,,سوله آزمایشگاه های برق و کامپیوتر-کارگاه رایانه (1),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,213,7000031553,کارگاه کامپیوتر,عملي,0,1,99999213,,دوشنبه از 12:30 تا 14:45,زهره فتوحی,,25,,,سوله آزمایشگاه های برق و کامپیوتر-کارگاه رایانه (1),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,214,7000031553,کارگاه کامپیوتر,عملي,0,1,99999212,,سه شنبه از 12:30 تا 14:45,زهره فتوحی,,25,,,سوله آزمایشگاه های برق و کامپیوتر-کارگاه رایانه (2),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,215,7000031553,کارگاه کامپیوتر,عملي,0,1,99999211,,پنج شنبه از 10:00 تا 12:15,امین هادی,,25,,,سوله آزمایشگاه های برق و کامپیوتر-کارگاه رایانه (3),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,216,7000031553,کارگاه کامپیوتر,عملي,0,1,99999210,,پنج شنبه از 07:45 تا 10:00,امین هادی,,25,,,سوله آزمایشگاه های برق و کامپیوتر-کارگاه رایانه (3),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,217,7000031553,کارگاه کامپیوتر,عملي,0,1,99999209,,چهارشنبه از 17:00 تا 19:15,حسین محمدزاده سیانی,,25,,,سوله آزمایشگاه های برق و کامپیوتر-کارگاه رایانه (3),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,218,7000031553,کارگاه کامپیوتر,عملي,0,1,99999208,,چهارشنبه از 14:45 تا 17:00,حسین محمدزاده سیانی,,25,,,سوله آزمایشگاه های برق و کامپیوتر-کارگاه رایانه (3),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,219,7000031553,کارگاه کامپیوتر,عملي,0,1,99999206,,سه شنبه از 14:45 تا 17:00,علی طریق الاسلامی,,25,,,سوله آزمایشگاه های برق و کامپیوتر-کارگاه رایانه (3),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,220,7000031553,کارگاه کامپیوتر,عملي,0,1,99999205,,دوشنبه از 17:00 تا 19:15,علی طریق الاسلامی,,25,,,سوله آزمایشگاه های برق و کامپیوتر-کارگاه رایانه (3),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,221,7000031553,کارگاه کامپیوتر,عملي,0,1,99999204,,دوشنبه از 14:45 تا 17:00,علی طریق الاسلامی,,25,,,سوله آزمایشگاه های برق و کامپیوتر-کارگاه رایانه (3),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,222,7000031553,کارگاه کامپیوتر,عملي,0,1,99999203,,سه شنبه از 12:30 تا 14:45,زهره رحمتي,,25,,,سوله آزمایشگاه های برق و کامپیوتر-کارگاه رایانه (3),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,223,7000031553,کارگاه کامپیوتر,عملي,0,1,99999202,,سه شنبه از 10:00 تا 12:15,زهره رحمتي,,25,,,سوله آزمایشگاه های برق و کامپیوتر-کارگاه رایانه (3),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,224,7000031553,کارگاه کامپیوتر,عملي,0,1,99999201,,دوشنبه از 12:30 تا 14:45,زهره رحمتي,,25,,,سوله آزمایشگاه های برق و کامپیوتر-کارگاه رایانه (3),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,225,7000031553,کارگاه کامپیوتر,عملي,0,1,99999200,,دوشنبه از 10:00 تا 12:15,زهره رحمتي,,25,,,سوله آزمایشگاه های برق و کامپیوتر-کارگاه رایانه (3),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,226,7000031553,کارگاه کامپیوتر,عملي,0,1,99999199,,سه شنبه از 07:45 تا 10:00,معين كاشي ساز,,25,,,سوله آزمایشگاه های برق و کامپیوتر-کارگاه رایانه (3),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,227,7000031553,کارگاه کامپیوتر,عملي,0,1,99999198,,دوشنبه از 07:45 تا 10:00,معين كاشي ساز,,25,,,سوله آزمایشگاه های برق و کامپیوتر-کارگاه رایانه (3),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,228,7000031553,کارگاه کامپیوتر,عملي,0,1,99999197,,يكشنبه از 17:00 تا 19:15,امیرحسین قضاوی,,25,,,سوله آزمایشگاه های برق و کامپیوتر-کارگاه رایانه (3),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,229,7000031553,کارگاه کامپیوتر,عملي,0,1,99999196,,يكشنبه از 14:45 تا 17:00,امیرحسین قضاوی,,25,,,سوله آزمایشگاه های برق و کامپیوتر-کارگاه رایانه (3),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,230,4628102246,آزمایشگاه سیستم‌های عامل,عملي,0,1,99999195,,شنبه از 17:00 تا 18:30,شهرام محمدی,,25,,,سوله آزمایشگاه های برق و کامپیوتر-کارگاه رایانه (3),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,231,4628102246,آزمایشگاه سیستم‌های عامل,عملي,0,1,99999194,,شنبه از 15:30 تا 17:00,شهرام محمدی,,25,,,سوله آزمایشگاه های برق و کامپیوتر-کارگاه رایانه (3),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,232,4628102246,آزمایشگاه سیستم‌های عامل,عملي,0,1,99999193,,شنبه از 14:00 تا 15:30,شهرام محمدی,,25,,,سوله آزمایشگاه های برق و کامپیوتر-کارگاه رایانه (3),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,233,4628102246,آزمایشگاه سیستم‌های عامل,عملي,0,1,99999192,,شنبه از 12:30 تا 14:00,شهرام محمدی,,25,,,سوله آزمایشگاه های برق و کامپیوتر-کارگاه رایانه (3),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,234,7000031538,برنامه سازی پیشرفته,نظري,3,0,30031374,,سه شنبه از 12:30 تا 14:45,,,50,,1403/11/01 از 08:00 تا 10:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,235,7000031538,برنامه سازی پیشرفته,نظري,3,0,30031373,,دوشنبه از 14:45 تا 17:00,,,50,,1403/11/01 از 08:00 تا 10:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,236,7000031538,برنامه سازی پیشرفته,نظري,3,0,30031372,,يكشنبه از 12:30 تا 14:45,,,50,,1403/11/01 از 08:00 تا 10:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,237,7000031538,برنامه سازی پیشرفته,نظري,3,0,30031371,,شنبه از 12:30 تا 14:45,,,50,,1403/11/01 از 08:00 تا 10:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,238,7000031538,برنامه سازی پیشرفته,نظري,3,0,30031370,,شنبه از 10:00 تا 12:15,,,50,,1403/11/01 از 08:00 تا 10:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,239,7000031538,برنامه سازی پیشرفته,نظري,3,0,30031369,,چهارشنبه از 10:00 تا 12:15,,,50,,1403/11/01 از 08:00 تا 10:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,240,7000031538,برنامه سازی پیشرفته,نظري,3,0,30031368,,يكشنبه از 10:00 تا 12:15,,,50,,1403/11/01 از 08:00 تا 10:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,241,7000031538,برنامه سازی پیشرفته,نظري,3,0,30031367,,يكشنبه از 07:45 تا 10:00,,,50,,1403/11/01 از 08:00 تا 10:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,242,7000031538,برنامه سازی پیشرفته,نظري,3,0,30031366,,يكشنبه از 17:00 تا 19:45,,,50,,1404/03/20 از 08:00 تا 10:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,243,7000031538,برنامه سازی پیشرفته,نظري,3,0,30031365,,يكشنبه از 14:45 تا 17:00,,,50,,1404/03/20 از 08:00 تا 10:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,244,4628130341,ریزپردازنده و زبان اسمبلی,نظري,3,0,30031364,,پنج شنبه از 17:00 تا 19:15,مولودالسادات موسوی زاده مجرد,,50,,1403/11/01 از 08:00 تا 10:00,فنی مهندسی-کلاس 421,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,245,4628164737,مهندسی نرم افزار,نظري,3,0,30031362,,پنج شنبه از 10:00 تا 12:15,مائده شاهي,,50,,1404/03/31 از 11:00 تا 13:00,فنی مهندسی-کلاس 421,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,246,4628137064,طراحی الگوریتم‌ها,نظري,3,0,30031361,,پنج شنبه از 07:45 تا 10:00,شقایق بختیاری چهل چشمه,,50,,1404/03/29 از 09:00 تا 11:00,فنی مهندسی-کلاس 421,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,247,4628117515,تحلیل‌ و طراحی سیستم ها,نظري,3,0,30031360,,چهارشنبه از 12:30 تا 14:45,آناهیتا دهشید,,50,,1403/11/01 از 08:00 تا 10:00,فنی مهندسی-کلاس 421,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,248,4628155511,هوش مصنوعی و سیستم های خبره,نظري,3,0,30031358,,سه شنبه از 17:00 تا 19:15,نعيمه نجارزاده ورنوسفادراني,,50,,1404/03/18 از 13:00 تا 15:00,فنی مهندسی-کلاس 421,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,249,4628132653,ساختمان‌های داده,نظري,3,0,30031357,,سه شنبه از 14:45 تا 17:00,الهه دری دولت آبادی,,50,,1403/11/01 از 08:00 تا 10:00,فنی مهندسی-کلاس 421,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,250,4628111667,برنامه‌سازی پیشرفته,نظري,3,0,30031356,,سه شنبه از 12:30 تا 14:45,الهه دری دولت آبادی,,50,,1403/11/01 از 08:00 تا 10:00,فنی مهندسی-کلاس 421,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,251,4628150474,معماری‌ کامپیوتر,نظري,3,0,30031355,,سه شنبه از 10:00 تا 12:15,ساناز اسدی نیا,,50,,1404/03/20 از 09:00 تا 11:00,فنی مهندسی-کلاس 421,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,252,4628150474,معماری‌ کامپیوتر,نظري,3,0,30031354,,سه شنبه از 07:45 تا 10:00,ساناز اسدی نیا,,50,,1404/03/20 از 09:00 تا 11:00,فنی مهندسی-کلاس 421,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,253,4628155511,هوش مصنوعی و سیستم های خبره,نظري,3,0,30031353,,دوشنبه از 17:00 تا 19:15,محبوبه السادات گلستان هاشمی,,50,,1404/03/18 از 13:00 تا 15:00,فنی مهندسی-کلاس 421,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,254,4628155511,هوش مصنوعی و سیستم های خبره,نظري,3,0,30031352,,دوشنبه از 12:30 تا 14:45,مهدی مصلح,,50,,1404/03/18 از 13:00 تا 15:00,فنی مهندسی-کلاس 421,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,255,4628111667,برنامه‌سازی پیشرفته,نظري,3,0,30031351,,دوشنبه از 14:45 تا 17:00,الهه دری دولت آبادی,,50,,1403/11/01 از 08:00 تا 10:00,فنی مهندسی-کلاس 421,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,256,4628153620,نظریه زبان‌ها و ماشین‌ها,نظري,3,0,30031350,,دوشنبه از 10:00 تا 12:15,شقایق بختیاری چهل چشمه,,50,,1404/03/27 از 13:00 تا 15:00,فنی مهندسی-کلاس 421,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,257,4628153620,نظریه زبان‌ها و ماشین‌ها,نظري,3,0,30031349,,دوشنبه از 07:45 تا 10:00,شقایق بختیاری چهل چشمه,,50,,1404/03/27 از 13:00 تا 15:00,فنی مهندسی-کلاس 421,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,258,4628155511,هوش مصنوعی و سیستم های خبره,نظري,3,0,30031348,,يكشنبه از 17:00 تا 19:15,محبوبه السادات گلستان هاشمی,,50,,1404/03/18 از 13:00 تا 15:00,فنی مهندسی-کلاس 421,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,259,4628111667,برنامه‌سازی پیشرفته,نظري,3,0,30031347,,يكشنبه از 12:30 تا 14:45,لیلا امیری فر,,50,,1403/11/01 از 08:00 تا 10:00,فنی مهندسی-کلاس 421,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,260,4628171999,سیستمهای اطلاعات مدیریت,نظري,3,0,30031346,,يكشنبه از 14:45 تا 17:00,سمیه ایزدی,,50,,1403/11/01 از 08:00 تا 10:00,فنی مهندسی-کلاس 421,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,261,4628150474,معماری‌ کامپیوتر,نظري,3,0,30031345,,يكشنبه از 10:00 تا 12:15,ساناز اسدی نیا,,50,,1404/03/20 از 09:00 تا 11:00,فنی مهندسی-کلاس 421,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
