,,كد درس,نام درس,نوع درس,تعداد واحد نظري,تعداد واحد عملي,كد ارائه کلاس درس,نام كلاس درس,زمانبندي تشکيل کلاس,استاد,ساير اساتيد,حداكثر ظرفيت,تعداد ثبت نامي تاکنون,زمان امتحان,مكان برگزاري,مقطع ارائه درس,نوع ارائه,سطح ارائه,دانشجويان مجاز به اخذ کلاس,گروه آموزشی,دانشکده,واحد,استان
,521,7000031529,معادلات دیفرانسیل,نظري,3,0,1512004,,دوشنبه از 10:15 تا 12:30,زینب کمالی,,50,,1404/03/20 از 09:00 تا 11:00,فنی مهندسی-کلاس 414,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,522,7000031529,معادلات دیفرانسیل,نظري,3,0,1512003,,چهارشنبه از 07:45 تا 10:00,عبداله هادی وینچه,,50,,1404/03/20 از 09:00 تا 11:00,فنی مهندسی-کلاس 414,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,523,7000031528,ریاضی عمومی 2,نظري,3,0,1513003,,يكشنبه از 10:45 تا 12:15 يكشنبه از از ...,زینب کمالی,,50,,1404/03/18 از 15:00 تا 17:00,فنی مهندسی-کلاس 414,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,524,7000031528,ریاضی عمومی 2,نظري,3,0,1513002,,يكشنبه از 07:45 تا 09:15 يكشنبه از از ...,زینب کمالی,,50,,1404/03/18 از 15:00 تا 17:00,فنی مهندسی-کلاس 414,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,525,4293129687,ریاضی‌ گسسته‌,نظري,2,0,1511001,,شنبه از 10:15 تا 12:30,,,25,,1404/03/31 از 09:00 تا 11:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,526,4293129687,ریاضی‌ گسسته‌,نظري,2,0,1511009,,سه شنبه از 10:15 تا 12:30,,,25,,1404/03/31 از 09:00 تا 11:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,527,4293129687,ریاضی‌ گسسته‌,نظري,2,0,1511008,,سه شنبه از 07:45 تا 10:00,,,25,,1404/03/31 از 09:00 تا 11:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,528,4293129687,ریاضی‌ گسسته‌,نظري,2,0,1511007,,پنج شنبه از 12:30 تا 15:00,,,25,,1404/03/31 از 09:00 تا 11:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,529,4293129687,ریاضی‌ گسسته‌,نظري,2,0,1511006,,شنبه از 10:15 تا 12:30,,,25,,1404/03/31 از 09:00 تا 11:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,530,4293129687,ریاضی‌ گسسته‌,نظري,2,0,1511005,,شنبه از 07:45 تا 10:00,,,25,,1404/03/31 از 09:00 تا 11:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,531,4293129687,ریاضی‌ گسسته‌,نظري,2,0,1511004,,دوشنبه از 10:15 تا 12:30,,,25,,1404/03/31 از 09:00 تا 11:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,532,4293129687,ریاضی‌ گسسته‌,نظري,2,0,1511003,,دوشنبه از 07:45 تا 10:00,,,25,,1404/03/31 از 09:00 تا 11:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,533,4293129687,ریاضی‌ گسسته‌,نظري,2,0,1511002,,يكشنبه از 12:30 تا 14:45,,,25,,1404/03/31 از 09:00 تا 11:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,534,4293129687,ریاضی‌ گسسته‌,نظري,2,0,1511000,,شنبه از 07:45 تا 10:15,,,50,,1404/03/31 از 09:00 تا 11:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,535,7000031528,ریاضی عمومی 2,نظري,3,0,1513001,,دوشنبه از 07:45 تا 09:15 دوشنبه از از ...,حسین قاسمی,,50,,1404/03/18 از 15:00 تا 17:00,کشاورزی و منابع طبیعی-کلاس 20 (C),كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,536,7000031536,ریاضیات گسسته,نظري,3,0,1511009,,سه شنبه از 10:15 تا 12:30,حسین قاسمی,,50,,1404/03/31 از 09:00 تا 11:00,کشاورزی و منابع طبیعی-کلاس 12,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,537,7000031536,ریاضیات گسسته,نظري,3,0,1511008,,سه شنبه از 07:45 تا 10:00,حسین قاسمی,,50,,1404/03/31 از 09:00 تا 11:00,کشاورزی و منابع طبیعی-کلاس 12,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,538,7000031536,ریاضیات گسسته,نظري,3,0,1511007,,پنج شنبه از 12:30 تا 15:00,احمد بیابانی دهکردی,,50,,1404/03/31 از 09:00 تا 11:00,فنی مهندسی-کلاس 413,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,539,7000031527,ریاضی عمومی 1,نظري,3,0,1514000,,چهارشنبه از 07:45 تا 09:15 چهارشنبه از ...,سمیرا ابوطالبی,,50,,1404/03/25 از 09:00 تا 11:00,فنی مهندسی-کلاس 413,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,540,7000031528,ریاضی عمومی 2,نظري,3,0,1513000,,دوشنبه از 10:15 تا 12:15 دوشنبه از از ...,بهاره صادقی,,50,,1404/03/18 از 15:00 تا 17:00,فنی مهندسی-کلاس 413,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,541,7000031536,ریاضیات گسسته,نظري,3,0,1511006,,شنبه از 10:15 تا 12:30,سمیرا ابوطالبی,,50,,1404/03/31 از 09:00 تا 11:00,فنی مهندسی-کلاس 414,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,542,7000031536,ریاضیات گسسته,نظري,3,0,1511005,,شنبه از 07:45 تا 10:00,سمیرا ابوطالبی,,50,,1404/03/31 از 09:00 تا 11:00,فنی مهندسی-کلاس 414,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,543,7000031536,ریاضیات گسسته,نظري,3,0,1511004,,دوشنبه از 10:15 تا 12:30,سمیرا ابوطالبی,,50,,1404/03/31 از 09:00 تا 11:00,کشاورزی و منابع طبیعی-کلاس 12,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,544,7000031536,ریاضیات گسسته,نظري,3,0,1511003,,دوشنبه از 07:45 تا 10:00,سمیرا ابوطالبی,,50,,1404/03/31 از 09:00 تا 11:00,کشاورزی و منابع طبیعی-کلاس 12,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,545,7000031529,معادلات دیفرانسیل,نظري,3,0,1512002,,دوشنبه از 07:45 تا 10:00,بهاره صادقی,,50,,1404/03/20 از 09:00 تا 11:00,فنی مهندسی-کلاس 413,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,546,7000031536,ریاضیات گسسته,نظري,3,0,1511002,,يكشنبه از 12:30 تا 14:45,بهاره صادقی,,50,,1404/03/31 از 09:00 تا 11:00,فنی مهندسی-کلاس 413,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,547,55001,ریاضیات پایه(پیش نیاز دانشگاهی),نظري,2,0,1515000,,پنج شنبه از 07:45 تا 09:15,زهرا قلج بیگی,,50,,1404/03/18 از 09:00 تا 11:00,,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,548,7000031529,معادلات دیفرانسیل,نظري,3,0,1512000,,شنبه از 12:30 تا 15:00,بهاره صادقی,,50,,1404/03/20 از 09:00 تا 11:00,فنی مهندسی-کلاس 413,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,549,7000031536,ریاضیات گسسته,نظري,3,0,1511001,,شنبه از 10:15 تا 12:30,بهاره صادقی,,50,,1404/03/31 از 09:00 تا 11:00,فنی مهندسی-کلاس 413,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
,550,7000031536,ریاضیات گسسته,نظري,3,0,1511000,,شنبه از 07:45 تا 10:15,بهاره صادقی,,50,,1404/03/31 از 09:00 تا 11:00,فنی مهندسی-کلاس 413,كارشناسي پيوسته,حضوري,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(3117530),175 - اصفهان (خوراسگان)(175),175 - اصفهان(خوراسگان)(31175),31 - اصفهان(31)
